3025	30	91	25	477	126.0	317	2.1e-36	151	39.735	P68999	10	160	P68999	sp|P68999.1|	sp|P68999.1|	RecName: Full=tRNA-specific adenosine deaminase [Streptococcus pyogenes serotype M1]	RecName: Full=tRNA-specific adenosine deaminase [Streptococcus pyogenes serotype M1]	swissprot
3025	30	89	22	465	123.0	308	2.76e-35	148	41.892	O67050	4	150	O67050	sp|O67050.1|	sp|O67050.1|	RecName: Full=tRNA-specific adenosine deaminase [Aquifex aeolicus VF5]	RecName: Full=tRNA-specific adenosine deaminase [Aquifex aeolicus VF5]	swissprot
3025	29	86	31	456	117.0	294	3.9200000000000004e-33	144	40.278	Q1RGK7	1	144	Q1RGK7	sp|Q1RGK7.2|	sp|Q1RGK7.2|	RecName: Full=tRNA-specific adenosine deaminase [Rickettsia bellii RML369-C]	RecName: Full=tRNA-specific adenosine deaminase [Rickettsia bellii RML369-C]	swissprot
3025	30	89	22	462	124.0	311	2.95e-32	165	40.606	Q9S7I0	1111	1273	Q9S7I0	sp|Q9S7I0.1|	sp|Q9S7I0.1|	RecName: Full=tRNA(adenine(34)) deaminase, chloroplastic; Short=TADA; AltName: Full=tRNA adenosine deaminase arginine; AltName: Full=tRNA arginine adenosine deaminase; Flags: Precursor [Arabidopsis thaliana]	RecName: Full=tRNA(adenine(34)) deaminase, chloroplastic; Short=TADA; AltName: Full=tRNA adenosine deaminase arginine; AltName: Full=tRNA arginine adenosine deaminase; Flags: Precursor [Arabidopsis thaliana]	swissprot
3025	29	87	31	465	112.0	281	3.43e-31	147	38.776	Q68Y02	1	147	Q68Y02	sp|Q68Y02.1|	sp|Q68Y02.1|	RecName: Full=tRNA-specific adenosine deaminase [Rickettsia typhi str. Wilmington]	RecName: Full=tRNA-specific adenosine deaminase [Rickettsia typhi str. Wilmington]	swissprot
3025	30	90	31	477	111.0	278	1.06e-30	151	38.411	Q92G39	1	151	Q92G39	sp|Q92G39.2|	sp|Q92G39.2|	RecName: Full=tRNA-specific adenosine deaminase [Rickettsia conorii str. Malish 7]	RecName: Full=tRNA-specific adenosine deaminase [Rickettsia conorii str. Malish 7]	swissprot
3025	29	87	25	456	111.0	277	1.5e-30	144	42.361	A9CK16	6	149	A9CK16	sp|A9CK16.1|	sp|A9CK16.1|	RecName: Full=tRNA-specific adenosine deaminase [Agrobacterium fabrum str. C58]	RecName: Full=tRNA-specific adenosine deaminase [Agrobacterium fabrum str. C58]	swissprot
3025	29	87	31	465	108.0	269	2.0700000000000002e-29	147	38.776	Q9ZCC6	1	147	Q9ZCC6	sp|Q9ZCC6.1|	sp|Q9ZCC6.1|	RecName: Full=tRNA-specific adenosine deaminase [Rickettsia prowazekii str. Madrid E]	RecName: Full=tRNA-specific adenosine deaminase [Rickettsia prowazekii str. Madrid E]	swissprot
3025	29	86	31	456	107.0	268	3.11e-29	144	39.583	Q4UJW9	1	144	Q4UJW9	sp|Q4UJW9.2|	sp|Q4UJW9.2|	RecName: Full=tRNA-specific adenosine deaminase [Rickettsia felis URRWXCal2]	RecName: Full=tRNA-specific adenosine deaminase [Rickettsia felis URRWXCal2]	swissprot
3025	29	86	22	447	98.6	244	4.18e-25	152	35.526	Q5E9J7	23	172	Q5E9J7	sp|Q5E9J7.1|	sp|Q5E9J7.1|	RecName: Full=tRNA-specific adenosine deaminase 2; AltName: Full=Deaminase domain-containing protein 1; AltName: Full=tRNA-specific adenosine-34 deaminase subunit ADAT2 [Bos taurus]	RecName: Full=tRNA-specific adenosine deaminase 2; AltName: Full=Deaminase domain-containing protein 1; AltName: Full=tRNA-specific adenosine-34 deaminase subunit ADAT2 [Bos taurus]	swissprot
3025	29	86	22	447	92.8	229	5.42e-23	151	33.775	Q7Z6V5	23	172	Q7Z6V5	sp|Q7Z6V5.1|	sp|Q7Z6V5.1|	RecName: Full=tRNA-specific adenosine deaminase 2; AltName: Full=Deaminase domain-containing protein 1; AltName: Full=tRNA-specific adenosine-34 deaminase subunit ADAT2 [Homo sapiens]	RecName: Full=tRNA-specific adenosine deaminase 2; AltName: Full=Deaminase domain-containing protein 1; AltName: Full=tRNA-specific adenosine-34 deaminase subunit ADAT2 [Homo sapiens]	swissprot
3025	32	96	22	498	93.2	230	8.24e-23	170	33.529	Q5RIV4	22	188	Q5RIV4	sp|Q5RIV4.2|	sp|Q5RIV4.2|	RecName: Full=tRNA-specific adenosine deaminase 2; AltName: Full=Deaminase domain-containing protein 1; AltName: Full=tRNA-specific adenosine-34 deaminase subunit ADAT2 [Danio rerio]	RecName: Full=tRNA-specific adenosine deaminase 2; AltName: Full=Deaminase domain-containing protein 1; AltName: Full=tRNA-specific adenosine-34 deaminase subunit ADAT2 [Danio rerio]	swissprot
3025	29	86	22	447	91.7	226	1.83e-22	150	34.0	Q6P6J0	23	172	Q6P6J0	sp|Q6P6J0.1|	sp|Q6P6J0.1|	RecName: Full=tRNA-specific adenosine deaminase 2; AltName: Full=Deaminase domain-containing protein 1; AltName: Full=tRNA-specific adenosine-34 deaminase subunit ADAT2 [Mus musculus]	RecName: Full=tRNA-specific adenosine deaminase 2; AltName: Full=Deaminase domain-containing protein 1; AltName: Full=tRNA-specific adenosine-34 deaminase subunit ADAT2 [Mus musculus]	swissprot
3025	28	84	28	447	91.3	225	1.95e-22	148	34.459	Q4V7V8	13	160	Q4V7V8	sp|Q4V7V8.1|	sp|Q4V7V8.1|	RecName: Full=tRNA-specific adenosine deaminase 2; AltName: Full=Deaminase domain-containing protein 1; AltName: Full=tRNA-specific adenosine-34 deaminase subunit ADAT2 [Xenopus laevis]	RecName: Full=tRNA-specific adenosine deaminase 2; AltName: Full=Deaminase domain-containing protein 1; AltName: Full=tRNA-specific adenosine-34 deaminase subunit ADAT2 [Xenopus laevis]	swissprot
3025	29	86	31	459	95.5	236	2.5600000000000003e-22	145	42.759	C1D1Q9	383	525	C1D1Q9	sp|C1D1Q9.1|	sp|C1D1Q9.1|	RecName: Full=tRNA(Ile)-lysidine synthase; AltName: Full=tRNA(Ile)-2-lysyl-cytidine synthase; AltName: Full=tRNA(Ile)-lysidine synthetase [Deinococcus deserti VCD115]	RecName: Full=tRNA(Ile)-lysidine synthase; AltName: Full=tRNA(Ile)-2-lysyl-cytidine synthase; AltName: Full=tRNA(Ile)-lysidine synthetase [Deinococcus deserti VCD115]	swissprot
3025	28	84	28	447	89.4	220	9.6e-22	148	33.784	Q0P4H0	8	155	Q0P4H0	sp|Q0P4H0.1|	sp|Q0P4H0.1|	RecName: Full=tRNA-specific adenosine deaminase 2; AltName: Full=Deaminase domain-containing protein 1; AltName: Full=tRNA-specific adenosine-34 deaminase subunit ADAT2 [Xenopus tropicalis]	RecName: Full=tRNA-specific adenosine deaminase 2; AltName: Full=Deaminase domain-containing protein 1; AltName: Full=tRNA-specific adenosine-34 deaminase subunit ADAT2 [Xenopus tropicalis]	swissprot
3025	31	92	31	489	83.6	205	7.27e-19	166	34.337	P47058	7	171	P47058	sp|P47058.1|	sp|P47058.1|	RecName: Full=tRNA-specific adenosine deaminase subunit TAD2; AltName: Full=tRNA-specific adenosine-34 deaminase subunit TAD2 [Saccharomyces cerevisiae S288C]	RecName: Full=tRNA-specific adenosine deaminase subunit TAD2; AltName: Full=tRNA-specific adenosine-34 deaminase subunit TAD2 [Saccharomyces cerevisiae S288C]	swissprot
3025	22	66	16	342	79.7	195	3.25e-18	110	38.182	O34598	2	111	O34598	sp|O34598.1|	sp|O34598.1|	RecName: Full=Guanine deaminase; Short=GDEase; Short=Guanase; Short=Guanine aminase; AltName: Full=Guanine aminohydrolase; Short=GAH [Bacillus subtilis subsp. subtilis str. 168]	RecName: Full=Guanine deaminase; Short=GDEase; Short=Guanase; Short=Guanine aminase; AltName: Full=Guanine aminohydrolase; Short=GAH [Bacillus subtilis subsp. subtilis str. 168]	swissprot
3025	16	48	82	318	77.0	188	5.49e-17	79	43.038	Q94BU8	52	130	Q94BU8	sp|Q94BU8.1|	sp|Q94BU8.1|	RecName: Full=Guanosine deaminase; AltName: Full=tRNA-specific adenosine deaminase TAD4; Short=AtTAD4 [Arabidopsis thaliana]	RecName: Full=Guanosine deaminase; AltName: Full=tRNA-specific adenosine deaminase TAD4; Short=AtTAD4 [Arabidopsis thaliana]	swissprot
3025	26	77	64	444	79.7	195	1.03e-16	127	44.094	Q72IF6	387	497	Q72IF6	sp|Q72IF6.1|	sp|Q72IF6.1|	RecName: Full=tRNA(Ile)-lysidine synthase; AltName: Full=tRNA(Ile)-2-lysyl-cytidine synthase; AltName: Full=tRNA(Ile)-lysidine synthetase [Thermus thermophilus HB27]	RecName: Full=tRNA(Ile)-lysidine synthase; AltName: Full=tRNA(Ile)-2-lysyl-cytidine synthase; AltName: Full=tRNA(Ile)-lysidine synthetase [Thermus thermophilus HB27]	swissprot
3025	26	77	64	444	79.7	195	1.05e-16	127	44.094	Q5SI38	387	497	Q5SI38	sp|Q5SI38.1|	sp|Q5SI38.1|	RecName: Full=tRNA(Ile)-lysidine synthase; AltName: Full=tRNA(Ile)-2-lysyl-cytidine synthase; AltName: Full=tRNA(Ile)-lysidine synthetase [Thermus thermophilus HB8]	RecName: Full=tRNA(Ile)-lysidine synthase; AltName: Full=tRNA(Ile)-2-lysyl-cytidine synthase; AltName: Full=tRNA(Ile)-lysidine synthetase [Thermus thermophilus HB8]	swissprot
3025	29	88	7	444	75.5	184	2e-16	160	34.375	Q6IDB6	6	162	Q6IDB6	sp|Q6IDB6.1|	sp|Q6IDB6.1|	RecName: Full=tRNA-specific adenosine deaminase TAD2; Short=AtTAD2; AltName: Full=Protein EMBRYO DEFECTIVE 2191; AltName: Full=tRNA-specific adenosine-34 deaminase TAD2 [Arabidopsis thaliana]	RecName: Full=tRNA-specific adenosine deaminase TAD2; Short=AtTAD2; AltName: Full=Protein EMBRYO DEFECTIVE 2191; AltName: Full=tRNA-specific adenosine-34 deaminase TAD2 [Arabidopsis thaliana]	swissprot
3025	28	85	73	495	76.3	186	1.44e-15	144	39.583	Q9RV23	422	563	Q9RV23	sp|Q9RV23.2|	sp|Q9RV23.2|	RecName: Full=tRNA(Ile)-lysidine synthase; AltName: Full=tRNA(Ile)-2-lysyl-cytidine synthase; AltName: Full=tRNA(Ile)-lysidine synthetase [Deinococcus radiodurans R1]	RecName: Full=tRNA(Ile)-lysidine synthase; AltName: Full=tRNA(Ile)-2-lysyl-cytidine synthase; AltName: Full=tRNA(Ile)-lysidine synthetase [Deinococcus radiodurans R1]	swissprot
3025	30	90	13	462	72.0	175	2.53e-15	153	30.719	P78594	3	143	P78594	sp|P78594.1|	sp|P78594.1|	RecName: Full=Cytosine deaminase; AltName: Full=Cytosine aminohydrolase [Candida albicans SC5314]	RecName: Full=Cytosine deaminase; AltName: Full=Cytosine aminohydrolase [Candida albicans SC5314]	swissprot
3025	29	87	28	462	73.9	180	6.58e-15	153	34.641	O66534	9	148	O66534	sp|O66534.1|	sp|O66534.1|	RecName: Full=Riboflavin biosynthesis protein RibD; Includes: RecName: Full=Diaminohydroxyphosphoribosylaminopyrimidine deaminase; Short=DRAP deaminase; AltName: Full=Riboflavin-specific deaminase; Includes: RecName: Full=5-amino-6-(5-phosphoribosylamino)uracil reductase; AltName: Full=HTP reductase [Aquifex aeolicus VF5]	RecName: Full=Riboflavin biosynthesis protein RibD; Includes: RecName: Full=Diaminohydroxyphosphoribosylaminopyrimidine deaminase; Short=DRAP deaminase; AltName: Full=Riboflavin-specific deaminase; Includes: RecName: Full=5-amino-6-(5-phosphoribosylamino)uracil reductase; AltName: Full=HTP reductase [Aquifex aeolicus VF5]	swissprot
3025	14	41	235	438	72.4	176	2.61e-14	68	51.471	Q6PAT0	282	348	Q6PAT0	sp|Q6PAT0.1|	sp|Q6PAT0.1|	RecName: Full=Probable inactive tRNA-specific adenosine deaminase-like protein 3; AltName: Full=tRNA-specific adenosine-34 deaminase subunit ADAT3 [Mus musculus]	RecName: Full=Probable inactive tRNA-specific adenosine deaminase-like protein 3; AltName: Full=tRNA-specific adenosine-34 deaminase subunit ADAT3 [Mus musculus]	swissprot
3025	29	86	19	444	71.2	173	7.88e-14	148	28.378	O94642	214	358	O94642	sp|O94642.2|	sp|O94642.2|	RecName: Full=tRNA-specific adenosine deaminase subunit tad2; AltName: Full=tRNA-specific adenosine-34 deaminase subunit tad2 [Schizosaccharomyces pombe 972h-]	RecName: Full=tRNA-specific adenosine deaminase subunit tad2; AltName: Full=tRNA-specific adenosine-34 deaminase subunit tad2 [Schizosaccharomyces pombe 972h-]	swissprot
3025	14	41	235	438	69.7	169	2.43e-13	68	50.0	Q561R2	282	348	Q561R2	sp|Q561R2.1|	sp|Q561R2.1|	RecName: Full=Probable inactive tRNA-specific adenosine deaminase-like protein 3; AltName: Full=tRNA-specific adenosine-34 deaminase subunit ADAT3 [Rattus norvegicus]	RecName: Full=Probable inactive tRNA-specific adenosine deaminase-like protein 3; AltName: Full=tRNA-specific adenosine-34 deaminase subunit ADAT3 [Rattus norvegicus]	swissprot
3025	28	85	25	447	66.2	160	4.03e-13	149	32.215	P57533	5	140	P57533	sp|P57533.2|	sp|P57533.2|	RecName: Full=Diaminohydroxyphosphoribosylamino-pyrimidine deaminase; Short=DRAP deaminase; AltName: Full=Riboflavin-specific deaminase [Buchnera aphidicola str. APS (Acyrthosiphon pisum)]	RecName: Full=Diaminohydroxyphosphoribosylamino-pyrimidine deaminase; Short=DRAP deaminase; AltName: Full=Riboflavin-specific deaminase [Buchnera aphidicola str. APS (Acyrthosiphon pisum)]	swissprot
3025	29	88	19	456	68.9	167	4.23e-13	154	34.416	P17618	2	142	P17618	sp|P17618.1|	sp|P17618.1|	RecName: Full=Riboflavin biosynthesis protein RibD; Includes: RecName: Full=Diaminohydroxyphosphoribosylaminopyrimidine deaminase; Short=DRAP deaminase; AltName: Full=Riboflavin-specific deaminase; Includes: RecName: Full=5-amino-6-(5-phosphoribosylamino)uracil reductase; AltName: Full=HTP reductase [Bacillus subtilis subsp. subtilis str. 168]	RecName: Full=Riboflavin biosynthesis protein RibD; Includes: RecName: Full=Diaminohydroxyphosphoribosylaminopyrimidine deaminase; Short=DRAP deaminase; AltName: Full=Riboflavin-specific deaminase; Includes: RecName: Full=5-amino-6-(5-phosphoribosylamino)uracil reductase; AltName: Full=HTP reductase [Bacillus subtilis subsp. subtilis str. 168]	swissprot
3025	28	84	28	444	67.4	163	1.67e-12	147	34.014	P50853	18	151	P50853	sp|P50853.2|	sp|P50853.2|	RecName: Full=Riboflavin biosynthesis protein RibD; Includes: RecName: Full=Diaminohydroxyphosphoribosylaminopyrimidine deaminase; Short=DRAP deaminase; AltName: Full=Riboflavin-specific deaminase; Includes: RecName: Full=5-amino-6-(5-phosphoribosylamino)uracil reductase; AltName: Full=HTP reductase [Actinobacillus pleuropneumoniae]	RecName: Full=Riboflavin biosynthesis protein RibD; Includes: RecName: Full=Diaminohydroxyphosphoribosylaminopyrimidine deaminase; Short=DRAP deaminase; AltName: Full=Riboflavin-specific deaminase; Includes: RecName: Full=5-amino-6-(5-phosphoribosylamino)uracil reductase; AltName: Full=HTP reductase [Actinobacillus pleuropneumoniae]	swissprot
3025	14	41	235	438	66.2	160	3.56e-12	68	47.059	Q8JFW4	270	336	Q8JFW4	sp|Q8JFW4.2|	sp|Q8JFW4.2|	RecName: Full=Probable inactive tRNA-specific adenosine deaminase-like protein 3; AltName: Full=tRNA-specific adenosine-34 deaminase subunit adat3 [Danio rerio]	RecName: Full=Probable inactive tRNA-specific adenosine deaminase-like protein 3; AltName: Full=tRNA-specific adenosine-34 deaminase subunit adat3 [Danio rerio]	swissprot
3025	29	86	25	453	63.5	153	3.92e-12	152	30.263	Q8K9A4	5	143	Q8K9A4	sp|Q8K9A4.1|	sp|Q8K9A4.1|	RecName: Full=Diaminohydroxyphosphoribosylamino-pyrimidine deaminase; Short=DRAP deaminase; AltName: Full=Riboflavin-specific deaminase [Buchnera aphidicola str. Sg (Schizaphis graminum)]	RecName: Full=Diaminohydroxyphosphoribosylamino-pyrimidine deaminase; Short=DRAP deaminase; AltName: Full=Riboflavin-specific deaminase [Buchnera aphidicola str. Sg (Schizaphis graminum)]	swissprot
3025	27	80	4	399	66.2	160	4.22e-12	140	32.143	Q8GWP5	69	199	Q8GWP5	sp|Q8GWP5.1|	sp|Q8GWP5.1|	RecName: Full=Riboflavin biosynthesis protein PYRD, chloroplastic; Includes: RecName: Full=Diaminohydroxyphosphoribosylaminopyrimidine deaminase; Short=DRAP deaminase; AltName: Full=Riboflavin-specific deaminase; Includes: RecName: Full=Inactive 5-amino-6-(5-phosphoribosylamino)uracil reductase; AltName: Full=HTP reductase; Flags: Precursor [Arabidopsis thaliana]	RecName: Full=Riboflavin biosynthesis protein PYRD, chloroplastic; Includes: RecName: Full=Diaminohydroxyphosphoribosylaminopyrimidine deaminase; Short=DRAP deaminase; AltName: Full=Riboflavin-specific deaminase; Includes: RecName: Full=Inactive 5-amino-6-(5-phosphoribosylamino)uracil reductase; AltName: Full=HTP reductase; Flags: Precursor [Arabidopsis thaliana]	swissprot
3025	19	57	28	312	63.5	153	5.39e-12	97	39.175	O59834	13	105	O59834	sp|O59834.1|	sp|O59834.1|	RecName: Full=Probable cytosine deaminase; AltName: Full=Cytosine aminohydrolase [Schizosaccharomyces pombe 972h-]	RecName: Full=Probable cytosine deaminase; AltName: Full=Cytosine aminohydrolase [Schizosaccharomyces pombe 972h-]	swissprot
3025	28	85	25	447	65.5	158	8.79e-12	149	30.872	Q89AB0	5	140	Q89AB0	sp|Q89AB0.1|	sp|Q89AB0.1|	RecName: Full=Riboflavin biosynthesis protein RibD; Includes: RecName: Full=Diaminohydroxyphosphoribosylaminopyrimidine deaminase; Short=DRAP deaminase; AltName: Full=Riboflavin-specific deaminase; Includes: RecName: Full=5-amino-6-(5-phosphoribosylamino)uracil reductase; AltName: Full=HTP reductase [Buchnera aphidicola str. Bp (Baizongia pistaciae)]	RecName: Full=Riboflavin biosynthesis protein RibD; Includes: RecName: Full=Diaminohydroxyphosphoribosylaminopyrimidine deaminase; Short=DRAP deaminase; AltName: Full=Riboflavin-specific deaminase; Includes: RecName: Full=5-amino-6-(5-phosphoribosylamino)uracil reductase; AltName: Full=HTP reductase [Buchnera aphidicola str. Bp (Baizongia pistaciae)]	swissprot
3025	27	80	10	405	65.5	158	9.06e-12	140	31.429	B6TRH4	45	175	B6TRH4	sp|B6TRH4.1|	sp|B6TRH4.1|	RecName: Full=Riboflavin biosynthesis protein PYRD, chloroplastic; Includes: RecName: Full=Diaminohydroxyphosphoribosylaminopyrimidine deaminase; Short=DRAP deaminase; AltName: Full=Riboflavin-specific deaminase; Includes: RecName: Full=Inactive 5-amino-6-(5-phosphoribosylamino)uracil reductase; AltName: Full=HTP reductase; Flags: Precursor [Zea mays]	RecName: Full=Riboflavin biosynthesis protein PYRD, chloroplastic; Includes: RecName: Full=Diaminohydroxyphosphoribosylaminopyrimidine deaminase; Short=DRAP deaminase; AltName: Full=Riboflavin-specific deaminase; Includes: RecName: Full=Inactive 5-amino-6-(5-phosphoribosylamino)uracil reductase; AltName: Full=HTP reductase; Flags: Precursor [Zea mays]	swissprot
3025	32	96	22	498	64.7	156	1.45e-11	168	32.738	P25539	4	158	P25539	sp|P25539.1|	sp|P25539.1|	RecName: Full=Riboflavin biosynthesis protein RibD; Includes: RecName: Full=Diaminohydroxyphosphoribosylaminopyrimidine deaminase; Short=DRAP deaminase; AltName: Full=Riboflavin-specific deaminase; Includes: RecName: Full=5-amino-6-(5-phosphoribosylamino)uracil reductase; AltName: Full=HTP reductase [Escherichia coli K-12]	RecName: Full=Riboflavin biosynthesis protein RibD; Includes: RecName: Full=Diaminohydroxyphosphoribosylaminopyrimidine deaminase; Short=DRAP deaminase; AltName: Full=Riboflavin-specific deaminase; Includes: RecName: Full=5-amino-6-(5-phosphoribosylamino)uracil reductase; AltName: Full=HTP reductase [Escherichia coli K-12]	swissprot
3025	14	41	235	438	62.8	151	6.04e-11	68	44.118	Q96EY9	284	350	Q96EY9	sp|Q96EY9.1|	sp|Q96EY9.1|	RecName: Full=Probable inactive tRNA-specific adenosine deaminase-like protein 3; AltName: Full=tRNA-specific adenosine-34 deaminase subunit ADAT3 [Homo sapiens]	RecName: Full=Probable inactive tRNA-specific adenosine deaminase-like protein 3; AltName: Full=tRNA-specific adenosine-34 deaminase subunit ADAT3 [Homo sapiens]	swissprot
3025	30	90	13	459	62.4	150	7.7e-11	159	33.333	Q55158	2	146	Q55158	sp|Q55158.1|	sp|Q55158.1|	RecName: Full=Riboflavin biosynthesis protein RibD; Includes: RecName: Full=Diaminohydroxyphosphoribosylaminopyrimidine deaminase; Short=DRAP deaminase; AltName: Full=Riboflavin-specific deaminase; Includes: RecName: Full=5-amino-6-(5-phosphoribosylamino)uracil reductase; AltName: Full=HTP reductase [Synechocystis sp. PCC 6803 substr. Kazusa]	RecName: Full=Riboflavin biosynthesis protein RibD; Includes: RecName: Full=Diaminohydroxyphosphoribosylaminopyrimidine deaminase; Short=DRAP deaminase; AltName: Full=Riboflavin-specific deaminase; Includes: RecName: Full=5-amino-6-(5-phosphoribosylamino)uracil reductase; AltName: Full=HTP reductase [Synechocystis sp. PCC 6803 substr. Kazusa]	swissprot
3025	30	91	7	459	62.0	149	1.41e-10	161	32.919	P44326	2	149	P44326	sp|P44326.1|	sp|P44326.1|	RecName: Full=Riboflavin biosynthesis protein RibD; Includes: RecName: Full=Diaminohydroxyphosphoribosylaminopyrimidine deaminase; Short=DRAP deaminase; AltName: Full=Riboflavin-specific deaminase; Includes: RecName: Full=5-amino-6-(5-phosphoribosylamino)uracil reductase; AltName: Full=HTP reductase [Haemophilus influenzae Rd KW20]	RecName: Full=Riboflavin biosynthesis protein RibD; Includes: RecName: Full=Diaminohydroxyphosphoribosylaminopyrimidine deaminase; Short=DRAP deaminase; AltName: Full=Riboflavin-specific deaminase; Includes: RecName: Full=5-amino-6-(5-phosphoribosylamino)uracil reductase; AltName: Full=HTP reductase [Haemophilus influenzae Rd KW20]	swissprot
3025	19	57	31	312	57.4	137	1.12e-09	97	39.175	Q12178	15	109	Q12178	sp|Q12178.1|	sp|Q12178.1|	RecName: Full=Cytosine deaminase; Short=yCD; AltName: Full=Cytosine aminohydrolase; AltName: Full=Fluorocytosine resistance protein 1 [Saccharomyces cerevisiae S288C]	RecName: Full=Cytosine deaminase; Short=yCD; AltName: Full=Cytosine aminohydrolase; AltName: Full=Fluorocytosine resistance protein 1 [Saccharomyces cerevisiae S288C]	swissprot
3025	32	96	22	498	57.8	138	3.55e-09	168	30.357	P70814	3	157	P70814	sp|P70814.1|	sp|P70814.1|	RecName: Full=Riboflavin biosynthesis protein RibD; Includes: RecName: Full=Diaminohydroxyphosphoribosylaminopyrimidine deaminase; Short=DRAP deaminase; AltName: Full=Riboflavin-specific deaminase; Includes: RecName: Full=5-amino-6-(5-phosphoribosylamino)uracil reductase; AltName: Full=HTP reductase [Bacillus amyloliquefaciens]	RecName: Full=Riboflavin biosynthesis protein RibD; Includes: RecName: Full=Diaminohydroxyphosphoribosylaminopyrimidine deaminase; Short=DRAP deaminase; AltName: Full=Riboflavin-specific deaminase; Includes: RecName: Full=5-amino-6-(5-phosphoribosylamino)uracil reductase; AltName: Full=HTP reductase [Bacillus amyloliquefaciens]	swissprot
